GameIndex,AwayTeam,HomeTeam,AwayPlay,HomePlay,PlayStartTime,PlayEndTime,Make,PlayType,ScoreDifference
256,SAC,MEM,1,0,159,159,0,5,-8
256,SAC,MEM,1,0,159,147,0,0,-10
256,SAC,MEM,0,1,147,127,0,0,10
256,SAC,MEM,1,0,127,122,1,2,-10
256,SAC,MEM,0,1,122,103,0,0,8
256,SAC,MEM,1,0,103,99,0,2,-8
256,SAC,MEM,1,0,99,99,1,2,-8
256,SAC,MEM,0,1,99,81,1,2,6
256,SAC,MEM,0,1,81,78,0,5,8
256,SAC,MEM,1,0,78,63,0,5,-6
256,SAC,MEM,0,1,63,56,0,5,7
256,SAC,MEM,0,1,56,40,0,2,5
256,SAC,MEM,1,0,40,31,1,2,-5
256,SAC,MEM,1,0,31,24,0,5,-3
256,SAC,MEM,1,0,24,19,1,3,-4
256,SAC,MEM,1,0,19,16,0,5,-1
256,SAC,MEM,1,0,16,9,0,0,-3
256,SAC,MEM,1,0,9,9,0,5,-3
256,SAC,MEM,1,0,9,3,0,3,-4
257,BKN,NOP,0,1,163,143,1,3,1
257,BKN,NOP,1,0,143,120,1,2,-4
257,BKN,NOP,0,1,113,103,1,2,2
257,BKN,NOP,1,0,103,92,1,2,-4
257,BKN,NOP,0,1,92,77,0,2,2
257,BKN,NOP,1,0,76,65,1,2,-2
257,BKN,NOP,1,0,65,49,0,5,0
257,BKN,NOP,1,0,49,32,1,2,-2
257,BKN,NOP,0,1,20,9,1,3,0
257,BKN,NOP,1,0,9,7,1,3,-3
257,BKN,NOP,0,1,7,1,1,2,0
257,BKN,NOP,1,0,1,0,0,3,-2
258,GSW,PHI,1,0,176,167,0,0,11
258,GSW,PHI,1,0,167,163,0,5,11
258,GSW,PHI,1,0,161,149,0,3,10
258,GSW,PHI,0,1,147,141,0,3,-10
258,GSW,PHI,1,0,140,126,0,0,10
258,GSW,PHI,0,1,126,122,1,2,-10
258,GSW,PHI,1,0,122,105,0,0,8
258,GSW,PHI,0,1,105,91,1,2,-8
258,GSW,PHI,1,0,91,77,0,2,6
258,GSW,PHI,0,1,75,61,1,2,-6
258,GSW,PHI,1,0,61,47,1,2,4
258,GSW,PHI,0,1,40,39,1,3,-6
258,GSW,PHI,1,0,39,39,0,5,3
258,GSW,PHI,1,0,39,25,0,0,2
258,GSW,PHI,0,1,25,22,1,2,-2
258,GSW,PHI,1,0,22,1,1,3,0
259,DET,TOR,1,0,173,168,1,2,-14
259,DET,TOR,1,0,168,155,0,5,-12
259,DET,TOR,1,0,154,135,1,3,-13
259,DET,TOR,0,1,135,115,0,2,10
259,DET,TOR,1,0,114,108,1,2,-10
259,DET,TOR,0,1,108,95,0,2,8
259,DET,TOR,0,1,95,82,1,2,8
259,DET,TOR,1,0,82,74,0,3,-10
259,DET,TOR,0,1,73,73,0,5,10
259,DET,TOR,0,1,73,51,1,2,9
259,DET,TOR,1,0,51,44,1,3,-11
259,DET,TOR,1,0,44,43,0,5,-8
259,DET,TOR,1,0,43,32,1,3,-10
259,DET,TOR,0,1,32,28,0,0,7
259,DET,TOR,1,0,28,23,0,3,-7
259,DET,TOR,1,0,20,19,0,5,-7
259,DET,TOR,1,0,19,18,0,5,-8
259,DET,TOR,1,0,18,9,1,3,-9
259,DET,TOR,0,1,9,8,0,0,6
259,DET,TOR,1,0,8,6,1,2,-6
259,DET,TOR,1,0,6,6,0,5,-4
259,DET,TOR,1,0,6,6,0,5,-6
259,DET,TOR,0,1,6,6,0,5,6
259,DET,TOR,1,0,6,1,0,3,-6
259,DET,TOR,1,0,1,0,1,2,-6
260,BOS,ORL,1,0,175,162,0,3,-7
260,BOS,ORL,1,0,157,154,0,5,-7
260,BOS,ORL,0,1,152,146,0,5,9
260,BOS,ORL,1,0,146,137,0,0,-9
260,BOS,ORL,0,1,137,121,0,0,9
260,BOS,ORL,1,0,121,117,0,3,-9
260,BOS,ORL,1,0,117,114,0,0,-9
260,BOS,ORL,0,1,114,110,1,2,9
260,BOS,ORL,1,0,110,103,1,3,-11
260,BOS,ORL,0,1,103,89,0,2,8
260,BOS,ORL,0,1,89,89,1,2,8
260,BOS,ORL,1,0,89,80,0,3,-10
260,BOS,ORL,1,0,78,76,0,2,-10
260,BOS,ORL,1,0,76,76,0,5,-10
260,BOS,ORL,1,0,73,69,1,2,-11
260,BOS,ORL,1,0,69,61,0,5,-9
260,BOS,ORL,0,1,61,61,0,5,9
260,BOS,ORL,0,1,61,61,0,5,9
260,BOS,ORL,0,1,60,55,0,5,11
260,BOS,ORL,1,0,55,55,0,5,-9
260,BOS,ORL,1,0,55,50,0,3,-10
260,BOS,ORL,0,1,48,43,0,0,10
260,BOS,ORL,1,0,43,41,1,2,-10
260,BOS,ORL,1,0,41,39,0,5,-8
260,BOS,ORL,1,0,39,29,0,3,-9
260,BOS,ORL,0,1,28,28,0,5,9
260,BOS,ORL,1,0,27,24,0,5,-8
260,BOS,ORL,1,0,24,19,1,3,-9
260,BOS,ORL,1,0,19,18,0,5,-6
260,BOS,ORL,1,0,18,15,1,3,-7
260,BOS,ORL,1,0,15,15,0,5,-4
260,BOS,ORL,1,0,15,13,0,5,-3
260,BOS,ORL,1,0,13,6,0,3,-5
260,BOS,ORL,0,1,4,0,0,3,5
261,MIN,POR,0,1,176,171,1,2,10
261,MIN,POR,1,0,171,155,0,2,-12
261,MIN,POR,0,1,154,152,0,0,12
261,MIN,POR,1,0,152,150,1,2,-12
261,MIN,POR,0,1,150,124,0,2,10
261,MIN,POR,1,0,124,113,1,3,-10
261,MIN,POR,1,0,113,98,0,5,-7
261,MIN,POR,1,0,98,92,0,0,-8
261,MIN,POR,1,0,92,89,0,5,-8
261,MIN,POR,1,0,88,81,1,2,-9
261,MIN,POR,0,1,81,55,0,3,7
261,MIN,POR,1,0,53,45,1,2,-7
261,MIN,POR,0,1,45,26,0,3,5
261,MIN,POR,0,1,25,24,0,5,5
261,MIN,POR,1,0,24,17,0,3,-5
261,MIN,POR,1,0,16,13,1,3,-5
261,MIN,POR,1,0,13,11,0,5,-2
261,MIN,POR,1,0,11,6,0,3,-4
261,MIN,POR,1,0,5,5,0,5,-4
261,MIN,POR,1,0,5,0,1,3,-6
262,DET,BKN,1,0,175,175,0,5,-1
262,DET,BKN,1,0,175,157,0,2,-2
262,DET,BKN,0,1,156,155,0,5,2
262,DET,BKN,0,1,155,144,1,2,1
262,DET,BKN,1,0,144,124,1,3,-3
262,DET,BKN,0,1,124,102,0,0,0
262,DET,BKN,1,0,102,90,1,2,0
262,DET,BKN,0,1,90,71,0,2,-2
262,DET,BKN,0,1,70,63,0,5,-2
262,DET,BKN,1,0,63,51,1,2,2
262,DET,BKN,0,1,51,35,1,2,-4
262,DET,BKN,1,0,35,15,1,2,2
262,DET,BKN,0,1,15,9,0,3,-4
262,DET,BKN,0,1,8,7,0,5,-4
262,DET,BKN,0,1,6,1,0,3,-5
263,CLE,IND,0,1,178,178,0,5,4
263,CLE,IND,0,1,178,157,0,3,4
263,CLE,IND,1,0,154,143,0,2,-4
263,CLE,IND,0,1,142,129,0,0,4
263,CLE,IND,1,0,127,118,1,3,-4
263,CLE,IND,0,1,118,99,0,0,1
263,CLE,IND,1,0,99,76,1,2,-1
263,CLE,IND,0,1,76,54,1,3,-1
263,CLE,IND,1,0,54,44,1,2,-2
263,CLE,IND,0,1,44,21,0,2,0
263,CLE,IND,1,0,21,21,0,5,0
263,CLE,IND,0,1,21,0,0,2,0
264,CLE,IND,1,0,167,141,0,3,1
264,CLE,IND,0,1,140,125,1,2,-1
264,CLE,IND,1,0,125,100,1,2,-1
264,CLE,IND,0,1,100,87,0,0,-1
264,CLE,IND,1,0,87,66,0,2,1
264,CLE,IND,0,1,65,49,0,2,-1
264,CLE,IND,0,1,48,43,0,5,-1
264,CLE,IND,1,0,43,41,0,5,3
264,CLE,IND,1,0,41,22,0,3,1
264,CLE,IND,0,1,19,14,0,5,-1
264,CLE,IND,0,1,14,4,0,2,-3
264,CLE,IND,0,1,4,3,0,5,-3
264,CLE,IND,0,1,3,0,0,3,-5
265,CHI,UTA,1,0,167,167,0,2,0
265,CHI,UTA,0,1,167,143,0,2,0
265,CHI,UTA,0,1,142,142,0,0,0
265,CHI,UTA,1,0,142,132,1,2,0
265,CHI,UTA,1,0,132,112,0,5,2
265,CHI,UTA,0,1,112,100,0,5,0
265,CHI,UTA,1,0,100,89,1,2,0
265,CHI,UTA,0,1,89,77,0,3,-2
265,CHI,UTA,1,0,76,65,0,5,2
265,CHI,UTA,1,0,65,41,0,3,0
265,CHI,UTA,1,0,40,29,0,5,0
265,CHI,UTA,1,0,29,19,1,3,0
265,CHI,UTA,1,0,19,13,0,5,3
265,CHI,UTA,0,1,9,5,1,2,-2
265,CHI,UTA,1,0,5,5,0,0,0
265,CHI,UTA,0,1,4,1,0,2,0
266,MIN,LAL,0,1,176,176,0,5,5
266,MIN,LAL,0,1,176,163,1,2,3
266,MIN,LAL,1,0,163,145,1,2,-5
266,MIN,LAL,1,0,145,132,0,5,-3
266,MIN,LAL,0,1,132,121,0,5,3
266,MIN,LAL,0,1,121,121,0,0,3
266,MIN,LAL,1,0,121,111,1,2,-3
266,MIN,LAL,0,1,111,94,0,2,1
266,MIN,LAL,1,0,92,86,0,0,-1
266,MIN,LAL,0,1,86,64,1,2,1
266,MIN,LAL,0,1,64,46,0,5,3
266,MIN,LAL,0,1,46,26,1,2,1
266,MIN,LAL,1,0,26,18,0,0,-3
266,MIN,LAL,1,0,18,17,0,5,-3
266,MIN,LAL,1,0,17,17,0,5,-3
266,MIN,LAL,1,0,17,10,1,2,-5
266,MIN,LAL,1,0,10,8,0,5,-3
266,MIN,LAL,1,0,8,5,1,3,-5
266,MIN,LAL,1,0,5,5,0,5,-2
266,MIN,LAL,1,0,5,1,0,3,-4
267,MIA,DAL,0,1,175,156,1,2,-4
267,MIA,DAL,1,0,156,138,0,2,2
267,MIA,DAL,1,0,138,133,0,2,2
267,MIA,DAL,0,1,132,112,0,2,-2
267,MIA,DAL,1,0,111,91,0,2,2
267,MIA,DAL,0,1,91,91,0,5,-2
267,MIA,DAL,1,0,91,82,0,5,4
267,MIA,DAL,1,0,82,64,1,3,2
267,MIA,DAL,0,1,64,52,0,3,-5
267,MIA,DAL,1,0,51,26,0,2,5
267,MIA,DAL,0,1,25,18,1,3,-5
267,MIA,DAL,0,1,18,16,0,5,-2
267,MIA,DAL,0,1,15,2,0,3,-3
268,ORL,OKC,1,0,165,151,1,3,-1
268,ORL,OKC,0,1,151,132,0,2,-2
268,ORL,OKC,0,1,131,117,0,2,-2
268,ORL,OKC,1,0,116,101,0,2,2
268,ORL,OKC,0,1,101,89,0,0,-2
268,ORL,OKC,1,0,89,73,0,2,2
268,ORL,OKC,0,1,73,57,0,0,-2
268,ORL,OKC,1,0,57,41,0,2,2
268,ORL,OKC,0,1,38,29,1,2,-2
268,ORL,OKC,1,0,29,11,0,2,0
268,ORL,OKC,0,1,10,1,1,3,0
268,ORL,OKC,1,0,1,0,0,3,-3
269,CHI,SAC,0,1,158,145,1,2,-9
269,CHI,SAC,1,0,145,131,0,0,7
269,CHI,SAC,0,1,131,127,1,2,-7
269,CHI,SAC,1,0,127,105,1,2,5
269,CHI,SAC,0,1,105,95,1,2,-7
269,CHI,SAC,0,1,95,92,0,5,-5
269,CHI,SAC,0,1,92,83,1,3,-7
269,CHI,SAC,1,0,83,83,0,5,4
269,CHI,SAC,0,1,82,69,0,3,-4
269,CHI,SAC,1,0,67,51,0,0,4
269,CHI,SAC,0,1,51,46,0,2,-4
269,CHI,SAC,1,0,45,45,0,5,4
269,CHI,SAC,1,0,45,28,0,2,3
269,CHI,SAC,1,0,28,26,0,2,3
269,CHI,SAC,0,1,18,15,0,2,-3
269,CHI,SAC,0,1,14,11,0,2,-3
269,CHI,SAC,0,1,11,10,0,5,-3
269,CHI,SAC,1,0,9,8,0,5,3
269,CHI,SAC,0,1,8,8,0,0,-3
269,CHI,SAC,0,1,8,4,0,5,-3
269,CHI,SAC,0,1,4,1,0,3,-5
270,DEN,UTA,1,0,167,157,0,5,-1
270,DEN,UTA,1,0,157,146,0,0,-3
270,DEN,UTA,1,0,146,129,0,5,-3
270,DEN,UTA,0,1,129,118,0,5,5
270,DEN,UTA,0,1,118,102,0,3,3
270,DEN,UTA,0,1,101,101,0,5,3
270,DEN,UTA,0,1,101,88,1,2,2
270,DEN,UTA,1,0,88,81,0,0,-4
270,DEN,UTA,0,1,81,60,0,3,4
270,DEN,UTA,1,0,58,57,0,5,-4
270,DEN,UTA,0,1,56,46,0,5,5
270,DEN,UTA,1,0,46,46,0,5,-3
270,DEN,UTA,1,0,46,36,0,2,-4
270,DEN,UTA,1,0,36,35,1,2,-4
270,DEN,UTA,0,1,35,11,0,2,2
270,DEN,UTA,1,0,7,6,0,5,-2
270,DEN,UTA,1,0,6,2,0,3,-4
271,LAL,NOP,0,1,174,165,1,2,-9
271,LAL,NOP,1,0,164,144,0,2,7
271,LAL,NOP,1,0,144,122,0,3,7
271,LAL,NOP,0,1,119,110,1,2,-7
271,LAL,NOP,1,0,110,90,0,0,5
271,LAL,NOP,0,1,90,86,0,2,-5
271,LAL,NOP,0,1,84,78,1,2,-5
271,LAL,NOP,1,0,78,58,1,3,3
271,LAL,NOP,0,1,58,49,1,2,-6
271,LAL,NOP,1,0,49,29,0,3,4
271,LAL,NOP,1,0,28,22,0,5,4
271,LAL,NOP,0,1,22,6,0,5,-2
271,LAL,NOP,0,1,6,6,0,5,-2
271,LAL,NOP,0,1,6,0,0,3,-3
272,MIA,CHA,1,0,178,157,0,3,1
272,MIA,CHA,0,1,155,142,1,2,-1
272,MIA,CHA,1,0,142,126,0,2,-1
272,MIA,CHA,1,0,125,125,0,5,-1
272,MIA,CHA,0,1,125,111,1,2,1
272,MIA,CHA,1,0,111,88,0,2,-3
272,MIA,CHA,1,0,86,86,1,2,-3
272,MIA,CHA,0,1,86,70,1,2,1
272,MIA,CHA,1,0,70,61,1,2,-3
272,MIA,CHA,0,1,61,41,0,2,1
272,MIA,CHA,1,0,33,24,1,2,-1
272,MIA,CHA,0,1,24,24,0,5,-1
272,MIA,CHA,0,1,24,16,0,0,-2
272,MIA,CHA,0,1,16,13,0,5,-2
272,MIA,CHA,0,1,12,4,0,0,-3
272,MIA,CHA,1,0,4,4,1,2,3
272,MIA,CHA,1,0,4,1,0,5,5
273,BOS,CLE,0,1,171,160,1,3,-4
273,BOS,CLE,1,0,160,141,0,2,1
273,BOS,CLE,1,0,140,137,0,5,1
273,BOS,CLE,1,0,137,120,0,2,-1
273,BOS,CLE,1,0,119,110,0,5,-1
273,BOS,CLE,0,1,110,101,0,5,2
273,BOS,CLE,0,1,101,90,1,2,0
273,BOS,CLE,1,0,90,90,0,5,-2
273,BOS,CLE,1,0,90,84,0,3,-3
273,BOS,CLE,0,1,84,60,0,2,3
273,BOS,CLE,0,1,60,60,1,2,3
273,BOS,CLE,1,0,60,50,0,2,-5
273,BOS,CLE,1,0,49,49,1,2,-5
273,BOS,CLE,0,1,49,25,0,3,3
273,BOS,CLE,1,0,23,19,0,5,-3
273,BOS,CLE,1,0,19,10,0,3,-5
273,BOS,CLE,1,0,10,8,1,3,-5
273,BOS,CLE,1,0,8,8,0,5,-2
273,BOS,CLE,1,0,8,5,1,2,-4
273,BOS,CLE,0,1,5,5,0,5,2
273,BOS,CLE,1,0,4,0,1,3,-2
274,CHI,DEN,1,0,176,162,1,2,0
274,CHI,DEN,1,0,162,148,0,5,2
274,CHI,DEN,0,1,148,148,0,5,-2
274,CHI,DEN,1,0,148,124,0,2,2
274,CHI,DEN,0,1,122,101,0,2,-2
274,CHI,DEN,0,1,101,101,0,5,-2
274,CHI,DEN,0,1,101,91,1,2,-3
274,CHI,DEN,1,0,91,91,0,5,1
274,CHI,DEN,1,0,89,71,0,2,1
274,CHI,DEN,0,1,69,51,1,2,-1
274,CHI,DEN,1,0,51,40,0,2,-1
274,CHI,DEN,1,0,39,22,0,5,-1
274,CHI,DEN,0,1,21,21,1,2,2
274,CHI,DEN,1,0,21,11,0,3,-4
274,CHI,DEN,1,0,10,10,0,5,-4
274,CHI,DEN,1,0,10,7,0,3,-5
274,CHI,DEN,1,0,6,6,0,5,-5
274,CHI,DEN,1,0,6,2,1,2,-7
275,MIL,UTA,1,0,162,149,0,0,-5
275,MIL,UTA,0,1,149,144,0,2,5
275,MIL,UTA,0,1,144,126,0,2,5
275,MIL,UTA,0,1,125,112,0,2,5
275,MIL,UTA,0,1,111,92,1,2,5
275,MIL,UTA,0,1,92,89,0,5,7
275,MIL,UTA,0,1,88,68,0,0,7
275,MIL,UTA,1,0,68,55,0,2,-7
275,MIL,UTA,1,0,54,52,0,5,-7
275,MIL,UTA,0,1,50,47,0,5,8
275,MIL,UTA,1,0,47,32,0,5,-5
275,MIL,UTA,1,0,32,25,1,3,-6
275,MIL,UTA,0,1,25,22,0,0,3
275,MIL,UTA,1,0,22,3,0,3,-3
276,WAS,CHA,1,0,172,157,1,2,-1
276,WAS,CHA,0,1,157,139,1,2,-1
276,WAS,CHA,1,0,139,123,0,0,-1
276,WAS,CHA,0,1,123,105,0,2,1
276,WAS,CHA,0,1,104,85,1,2,1
276,WAS,CHA,1,0,85,68,1,2,-3
276,WAS,CHA,0,1,68,57,0,3,1
276,WAS,CHA,1,0,55,47,0,2,-1
276,WAS,CHA,0,1,36,29,1,3,1
276,WAS,CHA,1,0,29,22,0,3,-4
276,WAS,CHA,1,0,19,11,0,5,-4
276,WAS,CHA,1,0,11,8,1,3,-5
276,WAS,CHA,1,0,8,7,0,5,-2
276,WAS,CHA,0,1,4,3,0,5,3
276,WAS,CHA,1,0,3,2,0,5,-2
276,WAS,CHA,1,0,2,0,0,3,-4
277,DAL,MEM,0,1,162,158,0,0,-5
277,DAL,MEM,1,0,158,138,0,2,5
277,DAL,MEM,0,1,138,129,0,2,-5
277,DAL,MEM,0,1,128,124,1,2,-5
277,DAL,MEM,1,0,124,96,0,2,3
277,DAL,MEM,0,1,94,77,1,2,-3
277,DAL,MEM,1,0,77,53,0,3,1
277,DAL,MEM,0,1,52,46,0,0,-1
277,DAL,MEM,1,0,46,41,1,2,1
277,DAL,MEM,0,1,41,27,0,2,-3
277,DAL,MEM,0,1,26,23,1,3,-3
277,DAL,MEM,1,0,23,1,0,2,0
277,DAL,MEM,0,1,1,1,0,5,0
278,DAL,MEM,1,0,164,144,1,3,1
278,DAL,MEM,1,0,144,127,0,5,4
278,DAL,MEM,1,0,127,114,0,2,3
278,DAL,MEM,0,1,110,100,0,2,-3
278,DAL,MEM,1,0,99,82,0,3,3
278,DAL,MEM,0,1,82,72,1,2,-3
278,DAL,MEM,0,1,72,58,0,5,-1
278,DAL,MEM,1,0,58,48,0,3,1
278,DAL,MEM,0,1,47,33,0,2,-1
278,DAL,MEM,1,0,22,17,1,2,1
278,DAL,MEM,0,1,17,11,0,2,-3
278,DAL,MEM,0,1,10,10,0,5,-3
278,DAL,MEM,1,0,10,7,0,5,5
279,BKN,PHI,0,1,175,155,1,2,-3
279,BKN,PHI,0,1,155,137,0,5,-1
279,BKN,PHI,0,1,137,126,1,2,-3
279,BKN,PHI,0,1,126,106,0,5,-1
279,BKN,PHI,1,0,106,92,0,5,3
279,BKN,PHI,0,1,91,76,1,3,-2
279,BKN,PHI,1,0,76,61,0,2,-1
279,BKN,PHI,0,1,60,39,0,2,1
279,BKN,PHI,1,0,37,28,0,0,-1
279,BKN,PHI,0,1,28,22,1,2,1
279,BKN,PHI,1,0,21,19,0,3,-3
279,BKN,PHI,1,0,17,10,0,5,-3
279,BKN,PHI,0,1,10,8,0,5,4
279,BKN,PHI,1,0,8,8,0,5,-2
279,BKN,PHI,1,0,8,6,0,0,-3
279,BKN,PHI,1,0,6,5,0,5,-3
279,BKN,PHI,1,0,5,1,0,3,-5
280,LAL,SAS,1,0,173,159,0,3,-3
280,LAL,SAS,1,0,158,145,1,3,-3
280,LAL,SAS,0,1,145,119,1,2,0
280,LAL,SAS,1,0,119,102,0,2,-2
280,LAL,SAS,0,1,101,84,0,2,2
280,LAL,SAS,0,1,82,72,0,5,2
280,LAL,SAS,0,1,72,62,1,2,1
280,LAL,SAS,1,0,62,51,0,3,-3
280,LAL,SAS,1,0,49,47,0,0,-3
280,LAL,SAS,0,1,47,32,1,2,3
280,LAL,SAS,1,0,32,32,0,5,-5
280,LAL,SAS,0,1,31,31,0,5,5
280,LAL,SAS,0,1,16,9,0,2,3
280,LAL,SAS,1,0,7,1,0,5,-3
280,LAL,SAS,1,0,1,0,0,3,-4
281,DEN,NYK,0,1,162,142,0,2,-7
281,DEN,NYK,0,1,141,138,1,2,-7
281,DEN,NYK,1,0,138,114,0,2,5
281,DEN,NYK,1,0,112,109,0,0,5
281,DEN,NYK,0,1,109,98,0,3,-5
281,DEN,NYK,0,1,96,81,0,5,-5
281,DEN,NYK,1,0,81,72,0,3,5
281,DEN,NYK,1,0,70,51,0,2,5
281,DEN,NYK,0,1,49,43,1,2,-5
281,DEN,NYK,1,0,43,21,0,2,3
281,DEN,NYK,0,1,19,12,0,3,-3
281,DEN,NYK,0,1,10,8,0,5,-3
281,DEN,NYK,0,1,8,5,1,2,-5
281,DEN,NYK,0,1,5,4,0,5,-3
281,DEN,NYK,0,1,4,0,0,0,-5
282,ATL,ORL,0,1,170,154,0,2,6
282,ATL,ORL,1,0,153,136,1,3,-6
282,ATL,ORL,0,1,136,122,0,0,3
282,ATL,ORL,1,0,122,110,0,2,-3
282,ATL,ORL,1,0,91,82,0,2,-3
282,ATL,ORL,0,1,80,62,0,0,3
282,ATL,ORL,1,0,62,48,1,3,-3
282,ATL,ORL,1,0,48,35,0,5,0
282,ATL,ORL,0,1,35,35,0,5,0
282,ATL,ORL,0,1,35,35,0,0,0
282,ATL,ORL,1,0,35,25,0,2,0
282,ATL,ORL,1,0,23,5,0,2,0
282,ATL,ORL,1,0,3,2,0,2,0
282,ATL,ORL,0,1,2,0,1,2,0
283,ORL,ATL,0,1,170,170,0,0,0
283,ORL,ATL,0,1,170,170,0,5,0
283,ORL,ATL,0,1,170,170,0,5,-1
283,ORL,ATL,1,0,170,160,0,5,1
283,ORL,ATL,1,0,160,160,0,0,1
283,ORL,ATL,0,1,160,148,1,2,-1
283,ORL,ATL,1,0,148,134,0,3,-1
283,ORL,ATL,1,0,132,129,0,3,-1
283,ORL,ATL,0,1,128,116,1,2,1
283,ORL,ATL,1,0,116,109,0,2,-3
283,ORL,ATL,0,1,107,92,0,2,3
283,ORL,ATL,0,1,89,84,0,5,3
283,ORL,ATL,0,1,84,60,0,2,2
283,ORL,ATL,1,0,57,46,0,3,-2
283,ORL,ATL,0,1,44,23,0,3,2
283,ORL,ATL,1,0,22,15,1,3,-2
283,ORL,ATL,1,0,15,12,0,5,1
283,ORL,ATL,1,0,11,2,0,2,0
284,DEN,BKN,1,0,171,155,1,2,-1
284,DEN,BKN,1,0,154,144,0,5,1
284,DEN,BKN,1,0,142,126,1,2,0
284,DEN,BKN,1,0,126,120,0,5,2
284,DEN,BKN,0,1,120,115,0,0,-2
284,DEN,BKN,1,0,115,95,0,3,2
284,DEN,BKN,0,1,94,82,1,2,-2
284,DEN,BKN,1,0,82,58,0,3,0
284,DEN,BKN,0,1,57,43,0,0,0
284,DEN,BKN,1,0,43,26,0,3,0
284,DEN,BKN,0,1,20,5,0,5,0
284,DEN,BKN,1,0,5,1,1,2,0
284,DEN,BKN,0,1,1,0,1,3,-2
285,LAL,IND,1,0,165,150,1,3,0
285,LAL,IND,1,0,150,137,0,5,3
285,LAL,IND,1,0,137,133,0,5,3
285,LAL,IND,0,1,133,123,0,5,-2
285,LAL,IND,1,0,123,111,0,3,2
285,LAL,IND,1,0,109,87,0,2,2
285,LAL,IND,1,0,87,86,1,2,2
285,LAL,IND,0,1,86,72,0,3,-4
285,LAL,IND,1,0,72,71,0,5,4
285,LAL,IND,1,0,71,54,0,2,1
285,LAL,IND,0,1,51,38,1,2,-1
285,LAL,IND,1,0,38,38,0,5,-1
285,LAL,IND,1,0,38,26,0,3,-2
285,LAL,IND,1,0,24,21,0,5,-2
285,LAL,IND,1,0,21,18,0,3,-4
285,LAL,IND,1,0,15,13,0,3,-4
285,LAL,IND,1,0,12,11,0,5,-4
285,LAL,IND,1,0,11,3,0,3,-5
285,LAL,IND,1,0,1,0,1,3,-5
286,POR,MEM,1,0,174,155,0,5,0
286,POR,MEM,0,1,154,153,0,5,2
286,POR,MEM,1,0,153,137,0,5,-1
286,POR,MEM,0,1,137,126,1,3,1
286,POR,MEM,0,1,126,115,0,5,4
286,POR,MEM,0,1,115,93,1,2,3
286,POR,MEM,1,0,93,85,1,2,-5
286,POR,MEM,0,1,85,70,0,5,3
286,POR,MEM,0,1,70,70,0,0,3
286,POR,MEM,1,0,70,56,1,2,-3
286,POR,MEM,0,1,56,32,0,2,1
286,POR,MEM,1,0,31,23,1,2,-1
286,POR,MEM,0,1,23,20,1,2,-1
286,POR,MEM,1,0,20,17,0,2,-1
286,POR,MEM,1,0,15,13,0,2,-1
286,POR,MEM,1,0,11,11,0,2,-1
286,POR,MEM,1,0,10,8,0,5,-1
286,POR,MEM,1,0,8,2,0,3,-2
286,POR,MEM,1,0,1,1,0,2,-2
286,POR,MEM,1,0,0,0,1,2,-2
287,LAC,PHI,0,1,167,164,0,3,4
287,LAC,PHI,0,1,163,150,0,5,4
287,LAC,PHI,0,1,150,138,0,2,2
287,LAC,PHI,1,0,136,126,0,2,-2
287,LAC,PHI,0,1,124,103,0,2,2
287,LAC,PHI,1,0,103,103,0,5,-2
287,LAC,PHI,1,0,103,88,0,3,-4
287,LAC,PHI,0,1,86,63,0,2,4
287,LAC,PHI,1,0,58,51,0,3,-4
287,LAC,PHI,0,1,49,49,0,5,4
287,LAC,PHI,0,1,49,30,0,2,3
287,LAC,PHI,1,0,19,11,1,3,-3
287,LAC,PHI,0,1,11,1,0,2,0
288,UTA,DAL,0,1,171,158,0,2,-1
288,UTA,DAL,1,0,157,142,1,2,1
288,UTA,DAL,0,1,142,127,1,2,-3
288,UTA,DAL,1,0,127,109,0,2,1
288,UTA,DAL,0,1,108,88,1,2,-1
288,UTA,DAL,1,0,88,80,1,2,-1
288,UTA,DAL,0,1,80,66,1,2,-1
288,UTA,DAL,1,0,66,52,0,0,-1
288,UTA,DAL,0,1,52,38,0,2,1
288,UTA,DAL,1,0,37,26,0,2,-1
288,UTA,DAL,1,0,25,20,0,5,-1
288,UTA,DAL,1,0,20,17,1,2,-3
288,UTA,DAL,1,0,17,15,0,5,-1
288,UTA,DAL,1,0,15,8,1,2,-3
288,UTA,DAL,1,0,8,7,0,5,-1
288,UTA,DAL,1,0,7,2,1,3,-3
288,UTA,DAL,0,1,2,0,0,2,0
289,UTA,DAL,1,0,165,144,0,5,2
289,UTA,DAL,1,0,143,123,1,2,1
289,UTA,DAL,0,1,123,107,1,3,-3
289,UTA,DAL,1,0,107,90,0,3,0
289,UTA,DAL,1,0,89,81,0,2,0
289,UTA,DAL,1,0,80,60,0,3,0
289,UTA,DAL,0,1,59,44,0,2,0
289,UTA,DAL,1,0,43,39,0,2,0
289,UTA,DAL,0,1,37,25,0,3,0
289,UTA,DAL,0,1,24,4,0,5,0
289,UTA,DAL,1,0,4,0,1,2,0
290,BOS,MIL,0,1,175,175,0,5,5
290,BOS,MIL,1,0,175,154,0,5,-4
290,BOS,MIL,1,0,139,136,0,3,-4
290,BOS,MIL,1,0,132,131,0,2,-4
290,BOS,MIL,0,1,128,112,1,2,4
290,BOS,MIL,1,0,112,105,1,2,-6
290,BOS,MIL,0,1,105,80,0,3,4
290,BOS,MIL,1,0,79,68,0,5,-4
290,BOS,MIL,0,1,68,57,0,5,5
